"path","netid","size","Database"
"/gfs72/users/s/j/sjordan1","sjordan1","24","DAG1-DB201"
"/gfs71/users/m/l/mldemers","mldemers","24","DAG1-DB201"
"/gfs71/users/m/m/mmooney1","mmooney1","24","DAG1-DB201"
"/gfs72/users/d/b/dbossart","dbossart","24","DAG1-DB201"
"/gfs62/users/b/b/bbsharpe","bbsharpe","24","DAG1-DB201"
"/gfs62/users/h/w/hwatson2","hwatson2","24","DAG1-DB201"
"/gfs62/users/h/h/hhenriks","hhenriks","24","DAG1-DB201"
"/gfs62/users/j/f/jfinne","jfinne","24","DAG1-DB201"
"/gfs71/users/r/r/rryi","rryi","24","DAG1-DB201"
"/gfs71/users/n/t/ntang1","ntang1","24","DAG1-DB201"
"/gfs63/users/k/d/kdreffer","kdreffer","24","DAG1-DB201"
"/gfs63/users/k/j/kjudanel","kjudanel","24","DAG1-DB201"
"/gfs71/users/r/c/rcostey","rcostey","24","DAG1-DB201"
"/gfs62/users/e/b/ebenjami","ebenjami","24","DAG1-DB201"
"/gfs62/users/e/o/eobuckle","eobuckle","24","DAG1-DB201"
"/gfs62/users/e/d/edoyle3","edoyle3","24","DAG1-DB201"
"/gfs62/users/e/h/ehitchc1","ehitchc1","24","DAG1-DB201"
"/gfs61/users/c/m/cmains","cmains","20","DAG1-DB201"
"/gfs70/users/p/r/procure","procure","11177644","DAG1-DB202"
"/gfs60/users/c/c/ccwilley","ccwilley","10370220","DAG1-DB202"
"/gfs63/users/m/w/mwiggett","mwiggett","7634460","DAG1-DB202"
"/gfs61/users/c/s/csherloc","csherloc","5935576","DAG1-DB202"
"/gfs72/users/a/d/adavidso","adavidso","4566564","DAG1-DB202"
"/gfs70/users/s/g/sgruner","sgruner","3892756","DAG1-DB202"
"/gfs71/users/s/w/swalsh1","swalsh1","3145432","DAG1-DB202"
"/gfs71/users/m/m/mmbeam","mmbeam","2815188","DAG1-DB202"
"/gfs72/users/a/b/abarnaby","abarnaby","2178168","DAG1-DB202"
"/gfs63/users/0/0/00slunna","00slunna","1927576","DAG1-DB202"
"/gfs71/users/z/p/zpan","zpan","1684648","DAG1-DB202"
"/gfs60/users/k/s/kspartal","kspartal","1544120","DAG1-DB202"
"/gfs62/users/c/a/cajoyce","cajoyce","1218568","DAG1-DB202"
"/gfs71/users/m/m/mmaxwell","mmaxwell","1184456","DAG1-DB202"
"/gfs70/users/s/s/ssprung","ssprung","937372","DAG1-DB202"
"/gfs62/users/0/2/02atursi","02atursi","915872","DAG1-DB202"
"/gfs62/users/e/g/egomez1","egomez1","755956","DAG1-DB202"
"/gfs61/users/e/m/emduncan","emduncan","700104","DAG1-DB202"
"/gfs72/users/a/h/aheaslip","aheaslip","655188","DAG1-DB202"
"/gfs72/users/a/b/abartel","abartel","566912","DAG1-DB202"
"/gfs61/users/a/a/aadams21","aadams21","533200","DAG1-DB202"
"/gfs71/users/n/s/nsala","nsala","496868","DAG1-DB202"
"/gfs71/users/r/a/ralberts","ralberts","446680","DAG1-DB202"
"/gfs71/users/m/m/mmoore1","mmoore1","421080","DAG1-DB202"
"/gfs61/users/a/a/aalnamee","aalnamee","392236","DAG1-DB202"
"/gfs60/users/a/j/ajvincel","ajvincel","353340","DAG1-DB202"
"/gfs60/users/c/t/ctroesch","ctroesch","336888","DAG1-DB202"
"/gfs63/users/j/x/jxu3","jxu3","307428","DAG1-DB202"
"/gfs62/users/c/j/cjwarner","cjwarner","294148","DAG1-DB202"
"/gfs60/users/j/d/jdillavo","jdillavo","268912","DAG1-DB202"
"/gfs72/users/p/m/pmathon","pmathon","260396","DAG1-DB202"
"/gfs72/users/a/k/akelley5","akelley5","232720","DAG1-DB202"
"/gfs72/users/a/b/abrahms","abrahms","225792","DAG1-DB202"
"/gfs63/users/k/h/khbogoss","khbogoss","209724","DAG1-DB202"
"/gfs62/users/c/k/ckwest","ckwest","201740","DAG1-DB202"
"/gfs70/users/v/s/vsteiner","vsteiner","187300","DAG1-DB202"
"/gfs70/users/s/m/smeyer3","smeyer3","178960","DAG1-DB202"
"/gfs72/users/a/s/aspinney","aspinney","167244","DAG1-DB202"
"/gfs70/users/s/a/salsigar","salsigar","160452","DAG1-DB202"
"/gfs62/users/b/h/bhewgill","bhewgill","150356","DAG1-DB202"
"/gfs70/users/t/p/tpurinto","tpurinto","146264","DAG1-DB202"
"/gfs62/users/h/f/hfenn","hfenn","134728","DAG1-DB202"
"/gfs70/users/s/b/sbflemer","sbflemer","132256","DAG1-DB202"
"/gfs71/users/m/l/mlee9","mlee9","121576","DAG1-DB202"
"/gfs63/users/k/j/kjackso3","kjackso3","119328","DAG1-DB202"
"/gfs72/users/p/m/pmcewen","pmcewen","109084","DAG1-DB202"
"/gfs71/users/s/n/sniedbal","sniedbal","107260","DAG1-DB202"
"/gfs62/users/b/w/bwest2","bwest2","100464","DAG1-DB202"
"/gfs61/users/c/g/cgalli","cgalli","98180","DAG1-DB202"
"/gfs72/users/a/t/atlombar","atlombar","89888","DAG1-DB202"
"/gfs60/users/c/w/cwalsh6","cwalsh6","88108","DAG1-DB202"
"/gfs72/users/p/m/pmurphy2","pmurphy2","81764","DAG1-DB202"
"/gfs63/users/k/m/kmfarrel","kmfarrel","79984","DAG1-DB202"
"/gfs73/users/t/e/tevanko","tevanko","74004","DAG1-DB202"
"/gfs62/users/d/a/dagagnon","dagagnon","71968","DAG1-DB202"
"/gfs64/users/y/w/ywu6","ywu6","66656","DAG1-DB202"
"/gfs63/users/k/c/kcasella","kcasella","65108","DAG1-DB202"
"/gfs62/users/d/c/dcolumbi","dcolumbi","61016","DAG1-DB202"
"/gfs70/users/s/b/sbrenne1","sbrenne1","58232","DAG1-DB202"
"/gfs63/users/k/m/kmcass","kmcass","55528","DAG1-DB202"
"/gfs62/users/b/b/bbourgea","bbourgea","52352","DAG1-DB202"
"/gfs63/users/j/m/jmhayes","jmhayes","50672","DAG1-DB202"
"/gfs70/users/s/a/sanguish","sanguish","46492","DAG1-DB202"
"/gfs61/users/a/a/aackert","aackert","44736","DAG1-DB202"
"/gfs73/users/m/b/mbeith","mbeith","43148","DAG1-DB202"
"/gfs72/users/a/l/aleather","aleather","40176","DAG1-DB202"
"/gfs73/users/n/b/nbrassey","nbrassey","38968","DAG1-DB202"
"/gfs62/users/c/a/camcbrid","camcbrid","36092","DAG1-DB202"
"/gfs62/users/h/h/hholderi","hholderi","34720","DAG1-DB202"
"/gfs62/users/a/d/adtuthil","adtuthil","32476","DAG1-DB202"
"/gfs63/users/m/w/mwoodman","mwoodman","31236","DAG1-DB202"
"/gfs61/users/c/g/cgrossma","cgrossma","28992","DAG1-DB202"
"/gfs62/users/d/n/dnlittle","dnlittle","28020","DAG1-DB202"
"/gfs70/users/s/m/smbouvie","smbouvie","26144","DAG1-DB202"
"/gfs62/users/0/3/033imap","033imap","25024","DAG1-DB202"
"/gfs62/users/e/w/ewild","ewild","23216","DAG1-DB202"
"/gfs60/users/c/t/ctarnold","ctarnold","22704","DAG1-DB202"
"/gfs72/users/a/l/algilber","algilber","20356","DAG1-DB202"
"/gfs70/users/r/d/rdhamilt","rdhamilt","19844","DAG1-DB202"
"/gfs61/users/c/s/csloan","csloan","17916","DAG1-DB202"
"/gfs70/users/t/j/tjbissel","tjbissel","17512","DAG1-DB202"
"/gfs62/users/c/f/cfrench3","cfrench3","15740","DAG1-DB202"
"/gfs63/users/j/h/jhindes","jhindes","15520","DAG1-DB202"
"/gfs62/users/e/t/eterrien","eterrien","13616","DAG1-DB202"
"/gfs72/users/a/l/aladerer","aladerer","13468","DAG1-DB202"
"/gfs71/users/m/m/mmuszyns","mmuszyns","11952","DAG1-DB202"
"/gfs70/users/s/l/slewis10","slewis10","11792","DAG1-DB202"
"/gfs70/users/9/4/94mterri","94mterri","10276","DAG1-DB202"
"/gfs71/users/r/c/rclovell","rclovell","10200","DAG1-DB202"
"/gfs70/users/p/b/pbrassar","pbrassar","9052","DAG1-DB202"
"/gfs72/users/a/m/ameeker","ameeker","8852","DAG1-DB202"
"/gfs63/users/j/g/jgsweet","jgsweet","7908","DAG1-DB202"
"/gfs71/users/n/h/nharper","nharper","7544","DAG1-DB202"
"/gfs73/users/n/b/nbritton","nbritton","6912","DAG1-DB202"
"/gfs63/users/l/a/lapurvis","lapurvis","6472","DAG1-DB202"
"/gfs62/users/i/h/ihulbert","ihulbert","5960","DAG1-DB202"
"/gfs62/users/c/a/camacken","camacken","5528","DAG1-DB202"
"/gfs63/users/j/h/jhockman","jhockman","5184","DAG1-DB202"
"/gfs62/users/d/s/dsulliv8","dsulliv8","5012","DAG1-DB202"
"/gfs63/users/k/o/kobertub","kobertub","4380","DAG1-DB202"
"/gfs63/users/k/h/khaloj","khaloj","4152","DAG1-DB202"
"/gfs62/users/d/b/dbrownle","dbrownle","3916","DAG1-DB202"
"/gfs72/users/a/h/ahohmann","ahohmann","3536","DAG1-DB202"
"/gfs70/users/t/t/ttuttle","ttuttle","3420","DAG1-DB202"
"/gfs63/users/k/k/kkalinen","kkalinen","3108","DAG1-DB202"
"/gfs63/users/k/k/kkrebs1","kkrebs1","2940","DAG1-DB202"
"/gfs63/users/k/j/kjbrochu","kjbrochu","2772","DAG1-DB202"
"/gfs62/users/e/x/exue","exue","2576","DAG1-DB202"
"/gfs72/users/a/c/acelebio","acelebio","2412","DAG1-DB202"
"/gfs73/users/j/a/jamour","jamour","2288","DAG1-DB202"
"/gfs70/users/z/b/zberry","zberry","2120","DAG1-DB202"
"/gfs70/users/s/t/struex","struex","2008","DAG1-DB202"
"/gfs60/users/h/o/hoppenin","hoppenin","1876","DAG1-DB202"
"/gfs73/users/t/b/tbieseme","tbieseme","1744","DAG1-DB202"
"/gfs71/users/m/j/mjperrin","mjperrin","1616","DAG1-DB202"
"/gfs70/users/t/n/tnguyen3","tnguyen3","1560","DAG1-DB202"
"/gfs63/users/l/a/lamprey","lamprey","1424","DAG1-DB202"
"/gfs70/users/v/s/vstaley","vstaley","1356","DAG1-DB202"
"/gfs60/users/j/d/jdecatur","jdecatur","1228","DAG1-DB202"
"/gfs70/users/s/b/sbperry","sbperry","1196","DAG1-DB202"
"/gfs72/users/a/l/aleppert","aleppert","1040","DAG1-DB202"
"/gfs62/users/d/b/dbillups","dbillups","1036","DAG1-DB202"
"/gfs73/users/m/c/mcardoso","mcardoso","888","DAG1-DB202"
"/gfs62/users/e/c/ecummin4","ecummin4","876","DAG1-DB202"
"/gfs63/users/j/n/jnason1","jnason1","764","DAG1-DB202"
"/gfs62/users/e/g/egrey","egrey","748","DAG1-DB202"
"/gfs62/users/c/d/cdeschd","cdeschd","640","DAG1-DB202"
"/gfs61/users/g/f/gfrechet","gfrechet","632","DAG1-DB202"
"/gfs63/users/k/b/kbird1","kbird1","552","DAG1-DB202"
"/gfs61/users/f/w/fwebster","fwebster","552","DAG1-DB202"
"/gfs60/users/c/w/cwithing","cwithing","488","DAG1-DB202"
"/gfs62/users/h/f/hfleming","hfleming","480","DAG1-DB202"
"/gfs73/users/j/b/jbartle1","jbartle1","440","DAG1-DB202"
"/gfs73/users/m/b/mboyson","mboyson","424","DAG1-DB202"
"/gfs71/users/r/g/rgoyal","rgoyal","388","DAG1-DB202"
"/gfs70/users/s/g/sgolann","sgolann","376","DAG1-DB202"
"/gfs62/users/i/c/iclicker","iclicker","340","DAG1-DB202"
"/gfs63/users/j/h/jhildebr","jhildebr","336","DAG1-DB202"
"/gfs71/users/m/h/mhayden1","mhayden1","292","DAG1-DB202"
"/gfs61/users/c/s/csweari1","csweari1","292","DAG1-DB202"
"/gfs62/users/0/3/03loplin","03loplin","264","DAG1-DB202"
"/gfs61/users/e/m/emhammon","emhammon","256","DAG1-DB202"
"/gfs72/users/a/s/astro","astro","236","DAG1-DB202"
"/gfs72/users/a/p/apcurran","apcurran","232","DAG1-DB202"
"/gfs60/users/c/o/coglesby","coglesby","216","DAG1-DB202"
"/gfs63/users/j/l/jlasko","jlasko","208","DAG1-DB202"
"/gfs62/users/b/o/bozcakar","bozcakar","200","DAG1-DB202"
"/gfs71/users/s/v/svahec","svahec","188","DAG1-DB202"
"/gfs62/users/b/s/bsmith21","bsmith21","184","DAG1-DB202"
"/gfs70/users/9/6/96cbaron","96cbaron","176","DAG1-DB202"
"/gfs72/users/a/l/alert","alert","164","DAG1-DB202"
"/gfs60/users/c/b/cbrigham","cbrigham","160","DAG1-DB202"
"/gfs63/users/l/s/lshiland","lshiland","156","DAG1-DB202"
"/gfs73/users/m/b/mbmills","mbmills","144","DAG1-DB202"
"/gfs62/users/b/s/bstobin","bstobin","144","DAG1-DB202"
"/gfs70/users/t/r/trparker","trparker","132","DAG1-DB202"
"/gfs71/users/m/e/mediums","mediums","132","DAG1-DB202"
"/gfs62/users/c/d/cdayton","cdayton","124","DAG1-DB202"
"/gfs62/users/d/f/dfrubin","dfrubin","116","DAG1-DB202"
"/gfs62/users/h/h/hherath1","hherath1","116","DAG1-DB202"
"/gfs71/users/m/m/mmccourt","mmccourt","108","DAG1-DB202"
"/gfs71/users/p/l/plowe","plowe","108","DAG1-DB202"
"/gfs62/users/c/p/cpelsor","cpelsor","100","DAG1-DB202"
"/gfs62/users/i/m/imangold","imangold","100","DAG1-DB202"
"/gfs62/users/g/p/gpalmier","gpalmier","96","DAG1-DB202"
"/gfs60/users/h/r/hrmcdona","hrmcdona","92","DAG1-DB202"
"/gfs70/users/s/t/stosto","stosto","88","DAG1-DB202"
"/gfs70/users/o/k/okoucky","okoucky","84","DAG1-DB202"
"/gfs71/users/m/k/mkustom","mkustom","80","DAG1-DB202"
"/gfs71/users/m/l/mlecours","mlecours","80","DAG1-DB202"
"/gfs71/users/m/m/mmannin2","mmannin2","80","DAG1-DB202"
"/gfs73/users/m/b/mbranka","mbranka","80","DAG1-DB202"
"/gfs73/users/m/c/mcottam","mcottam","80","DAG1-DB202"
"/gfs63/users/m/n/mnuno","mnuno","80","DAG1-DB202"
"/gfs73/users/j/c/jcarlso2","jcarlso2","76","DAG1-DB202"
"/gfs71/users/z/x/zxu8","zxu8","72","DAG1-DB202"
"/gfs70/users/t/z/tzhuang2","tzhuang2","72","DAG1-DB202"
"/gfs71/users/k/w/kward13","kward13","64","DAG1-DB202"
"/gfs73/users/w/r/wrobert2","wrobert2","60","DAG1-DB202"
"/gfs62/users/i/a/iabubak1","iabubak1","56","DAG1-DB202"
"/gfs62/users/b/q/bquirion","bquirion","52","DAG1-DB202"
"/gfs71/users/k/v/kverret","kverret","48","DAG1-DB202"
"/gfs62/users/i/v/ivanswea","ivanswea","44","DAG1-DB202"
"/gfs61/users/c/s/cschenck","cschenck","36","DAG1-DB202"
"/gfs70/users/s/b/sbadoian","sbadoian","36","DAG1-DB202"
"/gfs71/users/r/g/rgiri","rgiri","36","DAG1-DB202"
"/gfs62/users/c/p/cpaglia","cpaglia","24","DAG1-DB202"
"/gfs72/users/a/m/amcozzen","amcozzen","24","DAG1-DB202"
"/gfs73/users/n/c/ncobb1","ncobb1","24","DAG1-DB202"
"/gfs60/users/c/t/ctdecell","ctdecell","24","DAG1-DB202"
"/gfs60/users/k/s/ksvec","ksvec","24","DAG1-DB202"
"/gfs62/users/c/j/cjjones","cjjones","24","DAG1-DB202"
"/gfs62/users/c/n/cnordhei","cnordhei","24","DAG1-DB202"
"/gfs62/users/b/o/bokonta","bokonta","24","DAG1-DB202"
"/gfs60/users/g/r/gringval","gringval","24","DAG1-DB202"
"/gfs61/users/c/g/cgrzinic","cgrzinic","24","DAG1-DB202"
"/gfs62/users/c/a/cace","cace","24","DAG1-DB202"
"/gfs62/users/c/y/cyoung18","cyoung18","24","DAG1-DB202"
"/gfs60/users/c/w/cwalke16","cwalke16","24","DAG1-DB202"
"/gfs72/users/a/n/angoodwi","angoodwi","24","DAG1-DB202"
"/gfs60/users/i/d/idansere","idansere","24","DAG1-DB202"
"/gfs62/users/g/p/gpribber","gpribber","24","DAG1-DB202"
"/gfs73/users/j/b/jbrittin","jbrittin","24","DAG1-DB202"
"/gfs60/users/h/c/hchew","hchew","24","DAG1-DB202"
"/gfs73/users/j/a/jadunn","jadunn","24","DAG1-DB202"
"/gfs61/users/d/l/dlockwoo","dlockwoo","24","DAG1-DB202"
"/gfs60/users/b/k/bkobylar","bkobylar","24","DAG1-DB202"
"/gfs62/users/c/r/crnelson","crnelson","24","DAG1-DB202"
"/gfs72/users/a/f/afesposi","afesposi","24","DAG1-DB202"
"/gfs61/users/e/k/eklose","eklose","24","DAG1-DB202"
"/gfs60/users/a/v/avecchio","avecchio","24","DAG1-DB202"
"/gfs63/users/j/m/jmontalb","jmontalb","24","DAG1-DB202"
"/gfs63/users/j/h/jhthomso","jhthomso","24","DAG1-DB202"
"/gfs63/users/l/s/lsolorza","lsolorza","24","DAG1-DB202"
"/gfs70/users/t/v/tvega","tvega","24","DAG1-DB202"
"/gfs63/users/l/c/lchen15","lchen15","24","DAG1-DB202"
"/gfs63/users/j/s/jsettemb","jsettemb","24","DAG1-DB202"
"/gfs63/users/j/g/jgobresk","jgobresk","24","DAG1-DB202"
"/gfs63/users/j/r/jrbarone","jrbarone","24","DAG1-DB202"
"/gfs63/users/j/w/jwang31","jwang31","24","DAG1-DB202"
"/gfs70/users/s/m/smbroder","smbroder","24","DAG1-DB202"
"/gfs70/users/s/m/smbecker","smbecker","24","DAG1-DB202"
"/gfs70/users/s/c/scbradle","scbradle","24","DAG1-DB202"
"/gfs70/users/s/f/sfagan1","sfagan1","24","DAG1-DB202"
"/gfs70/users/s/d/sdignam","sdignam","24","DAG1-DB202"
"/gfs70/users/r/l/rlynchsa","rlynchsa","24","DAG1-DB202"
"/gfs63/users/l/d/ldoxey","ldoxey","24","DAG1-DB202"
"/gfs63/users/l/m/lmferris","lmferris","24","DAG1-DB202"
"/gfs70/users/o/p/opfliege","opfliege","24","DAG1-DB202"
"/gfs70/users/r/s/rsmith38","rsmith38","24","DAG1-DB202"
"/gfs62/users/d/k/dkenyon","dkenyon","24","DAG1-DB202"
"/gfs62/users/d/g/dgoldval","dgoldval","24","DAG1-DB202"
"/gfs62/users/d/c/dcasolar","dcasolar","24","DAG1-DB202"
"/gfs62/users/i/y/iyuzna","iyuzna","24","DAG1-DB202"
"/gfs71/users/m/m/mmckiern","mmckiern","24","DAG1-DB202"
"/gfs72/users/d/b/dbeaureg","dbeaureg","24","DAG1-DB202"
"/gfs62/users/b/r/brochele","brochele","24","DAG1-DB202"
"/gfs62/users/h/w/hwinter","hwinter","24","DAG1-DB202"
"/gfs72/users/j/t/jtiberia","jtiberia","24","DAG1-DB202"
"/gfs62/users/j/f/jfried11","jfried11","24","DAG1-DB202"
"/gfs63/users/k/b/kbrown30","kbrown30","24","DAG1-DB202"
"/gfs71/users/n/t/ntranchi","ntranchi","24","DAG1-DB202"
"/gfs63/users/k/d/kdobroth","kdobroth","24","DAG1-DB202"
"/gfs63/users/k/j/kjudkins","kjudkins","24","DAG1-DB202"
"/gfs63/users/k/h/khammon3","khammon3","24","DAG1-DB202"
"/gfs62/users/e/b/ebonk","ebonk","24","DAG1-DB202"
"/gfs62/users/e/o/eopsahl","eopsahl","24","DAG1-DB202"
"/gfs62/users/e/d/edarin","edarin","24","DAG1-DB202"
"/gfs62/users/e/h/ehoring","ehoring","24","DAG1-DB202"
"/gfs60/users/j/d/jdibacco","jdibacco","20","DAG1-DB202"
"/gfs63/users/j/s/jsweinst","jsweinst","11046768","DAG1-DB203"
"/gfs73/users/j/b/jbond","jbond","10444564","DAG1-DB203"
"/gfs62/users/e/b/ebaker2","ebaker2","7732176","DAG1-DB203"
"/gfs63/users/j/l/jlavery","jlavery","5700060","DAG1-DB203"
"/gfs70/users/s/f/sfrennie","sfrennie","4815492","DAG1-DB203"
"/gfs70/users/s/a/samiller","samiller","3755124","DAG1-DB203"
"/gfs73/users/j/b/jbuzas","jbuzas","3238240","DAG1-DB203"
"/gfs70/users/s/m/smwright","smwright","2751012","DAG1-DB203"
"/gfs73/users/j/a/jabradle","jabradle","2213160","DAG1-DB203"
"/gfs72/users/a/m/amujezin","amujezin","2047436","DAG1-DB203"
"/gfs73/users/n/c/ncaruso","ncaruso","1601144","DAG1-DB203"
"/gfs71/users/m/k/mkaleo","mkaleo","1417564","DAG1-DB203"
"/gfs72/users/p/a/partners","partners","1387692","DAG1-DB203"
"/gfs63/users/p/b/pbaruth","pbaruth","1066816","DAG1-DB203"
"/gfs63/users/j/s/jsobiesk","jsobiesk","1029028","DAG1-DB203"
"/gfs63/users/j/m/jmanisca","jmanisca","847968","DAG1-DB203"
"/gfs63/users/j/l/jlhayes","jlhayes","791888","DAG1-DB203"
"/gfs61/users/f/z/fzhao","fzhao","694848","DAG1-DB203"
"/gfs60/users/a/r/aravech","aravech","664976","DAG1-DB203"
"/gfs72/users/p/m/pmjohnso","pmjohnso","560140","DAG1-DB203"
"/gfs62/users/d/p/dplotkin","dplotkin","538772","DAG1-DB203"
"/gfs62/users/g/b/gballou","gballou","489588","DAG1-DB203"
"/gfs60/users/k/r/kramos","kramos","457784","DAG1-DB203"
"/gfs63/users/m/s/mscanlo1","mscanlo1","412216","DAG1-DB203"
"/gfs63/users/m/r/mrussel7","mrussel7","393408","DAG1-DB203"
"/gfs73/users/w/d/wdoekel","wdoekel","350704","DAG1-DB203"
"/gfs62/users/c/n/cnorton1","cnorton1","341396","DAG1-DB203"
"/gfs70/users/p/o/podevane","podevane","304352","DAG1-DB203"
"/gfs71/users/m/e/mewicker","mewicker","297200","DAG1-DB203"
"/gfs60/users/k/r/krinder","krinder","267488","DAG1-DB203"
"/gfs73/users/w/o/wowens1","wowens1","253672","DAG1-DB203"
"/gfs60/users/j/d/jdickin1","jdickin1","238352","DAG1-DB203"
"/gfs63/users/k/d/kdgiroux","kdgiroux","224088","DAG1-DB203"
"/gfs62/users/b/b/bbrown6","bbrown6","211116","DAG1-DB203"
"/gfs63/users/j/m/jmmccoy","jmmccoy","201580","DAG1-DB203"
"/gfs62/users/a/d/adrey","adrey","187708","DAG1-DB203"
"/gfs62/users/h/h/hhescock","hhescock","178020","DAG1-DB203"
"/gfs71/users/m/h/mhanover","mhanover","167940","DAG1-DB203"
"/gfs72/users/a/d/aduong","aduong","159768","DAG1-DB203"
"/gfs72/users/a/c/acruicks","acruicks","151016","DAG1-DB203"
"/gfs73/users/m/c/mcrampto","mcrampto","146028","DAG1-DB203"
"/gfs70/users/v/i/viverson","viverson","134864","DAG1-DB203"
"/gfs62/users/e/c/ecreller","ecreller","132720","DAG1-DB203"
"/gfs61/users/d/l/dlusk","dlusk","121068","DAG1-DB203"
"/gfs62/users/e/b/ebrogers","ebrogers","120484","DAG1-DB203"
"/gfs72/users/a/l/alive","alive","108480","DAG1-DB203"
"/gfs62/users/c/r/crchase","crchase","106404","DAG1-DB203"
"/gfs71/users/r/a/rabenjam","rabenjam","102264","DAG1-DB203"
"/gfs70/users/r/t/rtriller","rtriller","96064","DAG1-DB203"
"/gfs73/users/m/c/mcuddy","mcuddy","90840","DAG1-DB203"
"/gfs62/users/e/c/ecurrier","ecurrier","87628","DAG1-DB203"
"/gfs62/users/c/z/czarrill","czarrill","82216","DAG1-DB203"
"/gfs63/users/j/n/jnlevan","jnlevan","79352","DAG1-DB203"
"/gfs72/users/a/p/apreagan","apreagan","74960","DAG1-DB203"
"/gfs62/users/d/j/djschnei","djschnei","71276","DAG1-DB203"
"/gfs72/users/c/h/chughes2","chughes2","66988","DAG1-DB203"
"/gfs70/users/9/4/94gvarag","94gvarag","64624","DAG1-DB203"
"/gfs71/users/s/o/sodavis","sodavis","62324","DAG1-DB203"
"/gfs62/users/e/c/ecifrian","ecifrian","57252","DAG1-DB203"
"/gfs70/users/s/b/sberkowi","sberkowi","55620","DAG1-DB203"
"/gfs62/users/j/f/jfoley5","jfoley5","52268","DAG1-DB203"
"/gfs70/users/s/k/skmcgee","skmcgee","50696","DAG1-DB203"
"/gfs63/users/m/p/mpoynter","mpoynter","46456","DAG1-DB203"
"/gfs60/users/a/j/ajcornel","ajcornel","44920","DAG1-DB203"
"/gfs63/users/j/p/jpcollie","jpcollie","42928","DAG1-DB203"
"/gfs62/users/g/s/gshukla","gshukla","40496","DAG1-DB203"
"/gfs60/users/h/o/honcoll","honcoll","38588","DAG1-DB203"
"/gfs63/users/j/s/jstalnak","jstalnak","36424","DAG1-DB203"
"/gfs62/users/l/w/lweigle","lweigle","34460","DAG1-DB203"
"/gfs60/users/n/a/nawillia","nawillia","32952","DAG1-DB203"
"/gfs72/users/p/m/pmassar","pmassar","30704","DAG1-DB203"
"/gfs70/users/s/l/slscribn","slscribn","29772","DAG1-DB203"
"/gfs72/users/a/m/amille18","amille18","27232","DAG1-DB203"
"/gfs72/users/a/l/alavalle","alavalle","26732","DAG1-DB203"
"/gfs62/users/j/f/jfergus3","jfergus3","24468","DAG1-DB203"
"/gfs72/users/p/a/pass","pass","23480","DAG1-DB203"
"/gfs62/users/b/d/bdhakal","bdhakal","22392","DAG1-DB203"
"/gfs62/users/j/f/jfemanpe","jfemanpe","20608","DAG1-DB203"
"/gfs72/users/m/g/mgauvin","mgauvin","19648","DAG1-DB203"
"/gfs62/users/h/w/hwestern","hwestern","18076","DAG1-DB203"
"/gfs63/users/m/v/mvarunok","mvarunok","17280","DAG1-DB203"
"/gfs62/users/j/j/jjacobs","jjacobs","15972","DAG1-DB203"
"/gfs61/users/c/g/cgrimm","cgrimm","15316","DAG1-DB203"
"/gfs62/users/c/r/crutsche","crutsche","13828","DAG1-DB203"
"/gfs62/users/e/s/eschildk","eschildk","13276","DAG1-DB203"
"/gfs71/users/s/p/spierce3","spierce3","12144","DAG1-DB203"
"/gfs62/users/c/l/clgonzal","clgonzal","11572","DAG1-DB203"
"/gfs70/users/v/m/vmooney","vmooney","10432","DAG1-DB203"
"/gfs70/users/v/h/vharder","vharder","10000","DAG1-DB203"
"/gfs70/users/s/z/szhang16","szhang16","9192","DAG1-DB203"
"/gfs71/users/m/e/medalrel","medalrel","8964","DAG1-DB203"
"/gfs62/users/c/j/cjackso2","cjackso2","7812","DAG1-DB203"
"/gfs71/users/s/p/sparizo","sparizo","7576","DAG1-DB203"
"/gfs71/users/m/i/minibaja","minibaja","6876","DAG1-DB203"
"/gfs73/users/m/a/maauerba","maauerba","6572","DAG1-DB203"
"/gfs63/users/j/h/jhknox","jhknox","5868","DAG1-DB203"
"/gfs70/users/s/c/scook3","scook3","5524","DAG1-DB203"
"/gfs62/users/e/s/eslayton","eslayton","5188","DAG1-DB203"
"/gfs60/users/k/s/ksnevill","ksnevill","5008","DAG1-DB203"
"/gfs63/users/k/p/kpollutr","kpollutr","4388","DAG1-DB203"
"/gfs72/users/p/d/pdmcgrat","pdmcgrat","4124","DAG1-DB203"
"/gfs63/users/j/m/jmcveigh","jmcveigh","3936","DAG1-DB203"
"/gfs71/users/m/e/meckles","meckles","3576","DAG1-DB203"
"/gfs71/users/z/n/znollet","znollet","3376","DAG1-DB203"
"/gfs64/users/y/h/yhuang5","yhuang5","3200","DAG1-DB203"
"/gfs71/users/m/l/mlpeters","mlpeters","2876","DAG1-DB203"
"/gfs63/users/m/r/mrlaroch","mrlaroch","2708","DAG1-DB203"
"/gfs70/users/r/p/rpfox","rpfox","2612","DAG1-DB203"
"/gfs71/users/r/w/rwduncan","rwduncan","2452","DAG1-DB203"
"/gfs62/users/f/e/femerson","femerson","2240","DAG1-DB203"
"/gfs63/users/j/p/jprobert","jprobert","2176","DAG1-DB203"
"/gfs63/users/l/l/lltrombl","lltrombl","1964","DAG1-DB203"
"/gfs70/users/p/t/pteh","pteh","1888","DAG1-DB203"
"/gfs60/users/a/w/awoltjer","awoltjer","1728","DAG1-DB203"
"/gfs70/users/r/e/restech","restech","1664","DAG1-DB203"
